TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NYO,NYO=Nyoro
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NZI,NZI=Nzima
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OCI,OCI=Occitan  (post  1500)
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OJI,OJI=Ojibwa
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ORI,ORI=Oriya
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ORM,ORM=Oromo
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OSA,OSA=Osage
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OSS,OSS=Ossetian;  Ossetic
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAG,PAG=Pangasinan
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAM,PAM=Pampanga;  Kapampangan
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAN,PAN=Panjabi;  Punjabi
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAP,PAP=Papiamento
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAU,PAU=Palauan
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,POL,POL=Polish
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PON,PON=Pohnpeian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,POR,POR=Portuguese
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PUS,PUS=Pushto;  Pashto
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,QUE,QUE=Quechua
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RAJ,RAJ=Rajasthani
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RAP,RAP=Rapanui
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RAR,RAR=Rarotongan;  Cook  Islands  Maori
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ROH,ROH=Romansh
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ROM,ROM=Romany
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RON,RON=Romanian;  Moldavian;  Moldovan
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RUN,RUN=Rundi
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RUP,RUP=Aromanian;  Arumanian;  Macedo-Romanian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RUS,RUS=Russian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAD,SAD=Sandawe
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAG,SAG=Sango
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAH,SAH=Yakut
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAS,SAS=Sasak
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAT,SAT=Santali
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SCN,SCN=Sicilian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SCO,SCO=Scots
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SEL,SEL=Selkup
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SHN,SHN=Shan
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SID,SID=Sidamo
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SIN,SIN=Sinhala;  Sinhalese
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SLK,SLK=Slovak
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SLV,SLV=Slovenian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMA,SMA=Southern  Sami
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SME,SME=Northern  Sami
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMJ,SMJ=Lule  Sami
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMN,SMN=Inari  Sami
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMO,SMO=Samoan
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMS,SMS=Skolt  Sami
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SNA,SNA=Shona
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SND,SND=Sindhi
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SNK,SNK=Soninke
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SOM,SOM=Somali
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SOT,SOT=Southern  Sotho
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SPA,SPA=Spanish;  Castilian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SQI,SQI=Albanian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRD,SRD=Sardinian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRN,SRN=Sranan  Tongo
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRP,SRP=Serbian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRR,SRR=Serer
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SSW,SSW=Swati
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SUK,SUK=Sukuma
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SUN,SUN=Sundanese
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SUS,SUS=Susu
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SWA,SWA=Swahili
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SWE,SWE=Swedish
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SYR,SYR=Syriac
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TAH,TAH=Tahitian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TAM,TAM=Tamil
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TAT,TAT=Tatar
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TEL,TEL=Telugu
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TEM,TEM=Timne
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TER,TER=Tereno
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TET,TET=Tetum
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TGK,TGK=Tajik
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TGL,TGL=Tagalog
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,THA,THA=Thai
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TIG,TIG=Tigre
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TIR,TIR=Tigrinya
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TIV,TIV=Tiv
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TKL,TKL=Tokelau
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TLI,TLI=Tlingit
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TMH,TMH=Tamashek
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TOG,TOG=Tonga  (Nyasa)
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TON,TON=Tonga  (Tonga  Islands)
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TPI,TPI=Tok  Pisin
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TSI,TSI=Tsimshian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TSN,TSN=Tswana
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TSO,TSO=Tsonga
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TUK,TUK=Turkmen
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TUM,TUM=Tumbuka
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TUR,TUR=Turkish
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TVL,TVL=Tuvalua
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TWI,TWI=Twi
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TYV,TYV=Tuvinian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,UDM,UDM=Udmurt
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,UIG,UIG=Uighur;  Uyghur
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,UKR,UKR=Ukrainian
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,UMB,UMB=Umbundu
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,URD,URD=Urdu
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,UZB,UZB=Uzbek
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,VAI,VAI=Vai
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,VEN,VEN=Venda
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,VIE,VIE=Vietnamese
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,VOT,VOT=Votic
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,WAL,WAL=Wolaitta;  Wolaytta
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,WAR,WAR=Waray
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,WAS,WAS=Washo
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,WLN,WLN=Walloon
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,WOL,WOL=Wolof
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,XAL,XAL=Kalmyk;  Oirat
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,XHO,XHO=Xhosa
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,YAO,YAO=Yao
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,YAP,YAP=Yapese
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,YID,YID=Yiddish
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,YOR,YOR=Yoruba
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZAP,ZAP=Zapotec
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZEN,ZEN=Zenaga
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZGH,ZGH=Standard  Moroccan  Tamazight
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZHA,ZHA=Zhuang;  Chuang
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZHO,ZHO=Chinese
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZUL,ZUL=Zulu
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZUN,ZUN=Zuni
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ZZA,ZZA=Zaza;  Dimili;  Dimli;  Kirdki;  Kirmanjki;  Zazaki
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NI,NI=No  information
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,UN,UN=Unknown
DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OT,OT=Other
ENROLLMENT,CHART,Y,Y=Yes
ENROLLMENT,CHART,N,N=No
ENROLLMENT,ENR_BASIS,I,I=Medical  insurance  coverage
ENROLLMENT,ENR_BASIS,D,D=Outpatient  prescription  drug  coverage
ENROLLMENT,ENR_BASIS,G,G=Geography
ENROLLMENT,ENR_BASIS,A,A=Algorithmic
ENROLLMENT,ENR_BASIS,E,E=Encounter-based
ENCOUNTER,ENC_TYPE,AV,AV=Ambulatory  Visit
ENCOUNTER,ENC_TYPE,ED,ED=Emergency  Department
ENCOUNTER,ENC_TYPE,EI,EI=Emergency  Department  Admit  to  Inpatient  Hospital  Stay  (permissible  substitution)
ENCOUNTER,ENC_TYPE,IP,IP=Inpatient  Hospital  Stay
ENCOUNTER,ENC_TYPE,IS,IS=Non-Acute  Institutional  Stay
ENCOUNTER,ENC_TYPE,OS,OS=Observation  Stay
ENCOUNTER,ENC_TYPE,IC,IC=Institutional  Professional  Consult  (permissible  substitution)
ENCOUNTER,ENC_TYPE,OA,OA=Other  Ambulatory  Visit
ENCOUNTER,ENC_TYPE,NI,NI=No  information
ENCOUNTER,ENC_TYPE,UN,UN=Unknown
ENCOUNTER,ENC_TYPE,OT,OT=Other
ENCOUNTER,DISCHARGE_DISPOSITION,AV,A=Discharged  alive
ENCOUNTER,DISCHARGE_DISPOSITION,E,E=Expired
ENCOUNTER,DISCHARGE_DISPOSITION,NI,NI=No  information
ENCOUNTER,DISCHARGE_DISPOSITION,UN,UN=Unknown
ENCOUNTER,DISCHARGE_DISPOSITION,OT,OT=Other
ENCOUNTER,DISCHARGE_STATUS,AF,AF=Adult  Foster  Home
ENCOUNTER,DISCHARGE_STATUS,AL,AL=Assisted  Living  Facility
ENCOUNTER,DISCHARGE_STATUS,AM,AM=Against  Medical  Advice
ENCOUNTER,DISCHARGE_STATUS,AW,AW=Absent  without  leave
ENCOUNTER,DISCHARGE_STATUS,EX,EX=Expired
ENCOUNTER,DISCHARGE_STATUS,HH,HH=Home  Health
ENCOUNTER,DISCHARGE_STATUS,HO,HO=Home  /  Self  Care
ENCOUNTER,DISCHARGE_STATUS,HS,HS=Hospice
ENCOUNTER,DISCHARGE_STATUS,IP,IP=Other  Acute  Inpatient  Hospital
ENCOUNTER,DISCHARGE_STATUS,NH,NH=Nursing  Home  (Includes  ICF)
ENCOUNTER,DISCHARGE_STATUS,RH,RH=Rehabilitation  Facility
ENCOUNTER,DISCHARGE_STATUS,RS,RS=Residential  Facility
ENCOUNTER,DISCHARGE_STATUS,SH,SH=Still  In  Hospital
ENCOUNTER,DISCHARGE_STATUS,SN,SN=Skilled  Nursing  Facility
ENCOUNTER,DISCHARGE_STATUS,NI,NI=No  information
ENCOUNTER,DISCHARGE_STATUS,UN,UN=Unknown
ENCOUNTER,DISCHARGE_STATUS,OT,OT=Other
ENCOUNTER,DRG_TYPE,01,01=CMS-DRG  (old  system)
ENCOUNTER,DRG_TYPE,01,02=MS-DRG  (current  system)
ENCOUNTER,DRG_TYPE,NI,NI=No  information
ENCOUNTER,DRG_TYPE,UN,UN=Unknown
ENCOUNTER,DRG_TYPE,OT,OT=Other
ENCOUNTER,ADMITTING_SOURCE,AF,AF=Adult  Foster  Home
ENCOUNTER,ADMITTING_SOURCE,AL,AL=Assisted  Living  Facility
ENCOUNTER,ADMITTING_SOURCE,AV,AV=Ambulatory  Visit
ENCOUNTER,ADMITTING_SOURCE,ED,ED=Emergency  Department
ENCOUNTER,ADMITTING_SOURCE,HH,HH=Home  Health
ENCOUNTER,ADMITTING_SOURCE,HO,HO=Home  /  Self  Care
ENCOUNTER,ADMITTING_SOURCE,HS,HS=Hospice
ENCOUNTER,ADMITTING_SOURCE,IP,IP=Other  Acute  Inpatient  Hospital
ENCOUNTER,ADMITTING_SOURCE,NH,NH=Nursing  Home  (Includes  ICF)
ENCOUNTER,ADMITTING_SOURCE,RH,RH=Rehabilitation  Facility
ENCOUNTER,ADMITTING_SOURCE,RS,RS=Residential  Facility
ENCOUNTER,ADMITTING_SOURCE,SN,SN=Skilled  Nursing  Facility
ENCOUNTER,ADMITTING_SOURCE,IH,IH=Intra-hospital
ENCOUNTER,ADMITTING_SOURCE,NI,NI=No  information
ENCOUNTER,ADMITTING_SOURCE,UN,UN=Unknown
ENCOUNTER,ADMITTING_SOURCE,OT,OT=Other
ENCOUNTER,PAYER_TYPE_PRIMARY,1,MEDICARE
ENCOUNTER,PAYER_TYPE_PRIMARY,11,Medicare  (Managed  Care)
ENCOUNTER,PAYER_TYPE_PRIMARY,111,Medicare  HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,112,Medicare  PPO
ENCOUNTER,PAYER_TYPE_PRIMARY,113,Medicare  POS
ENCOUNTER,PAYER_TYPE_PRIMARY,119,Medicare  Managed  Care  Other
ENCOUNTER,PAYER_TYPE_PRIMARY,12,Medicare  (Non-managed  Care)
ENCOUNTER,PAYER_TYPE_PRIMARY,121,Medicare  FFS
ENCOUNTER,PAYER_TYPE_PRIMARY,122,Medicare  Drug  Benefit
ENCOUNTER,PAYER_TYPE_PRIMARY,123,Medicare  Medical  Savings  Account  (MSA)
ENCOUNTER,PAYER_TYPE_PRIMARY,129,Medicare  Non-managed  Care  Other
ENCOUNTER,PAYER_TYPE_PRIMARY,13,Medicare  Hospice
ENCOUNTER,PAYER_TYPE_PRIMARY,14,Dual  Eligibility  Medicare/Medicaid  Organization
ENCOUNTER,PAYER_TYPE_PRIMARY,19,Medicare  Other
ENCOUNTER,PAYER_TYPE_PRIMARY,191,Medicare  Pharmacy  Benefit  Manager
ENCOUNTER,PAYER_TYPE_PRIMARY,2,MEDICAID
ENCOUNTER,PAYER_TYPE_PRIMARY,21,Medicaid  (Managed  Care)
ENCOUNTER,PAYER_TYPE_PRIMARY,211,Medicaid  HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,212,Medicaid  PPO
ENCOUNTER,PAYER_TYPE_PRIMARY,213,Medicaid  PCCM  (Primary  Care  Case  Management)
ENCOUNTER,PAYER_TYPE_PRIMARY,219,Medicaid  Managed  Care  Other
ENCOUNTER,PAYER_TYPE_PRIMARY,22,Medicaid  (Non-managed  Care  Plan)
ENCOUNTER,PAYER_TYPE_PRIMARY,23,Medicaid/SCHIP
ENCOUNTER,PAYER_TYPE_PRIMARY,24,Medicaid  Applicant
ENCOUNTER,PAYER_TYPE_PRIMARY,25,Medicaid  -  Out  of  State
ENCOUNTER,PAYER_TYPE_PRIMARY,26,Medicaid  –  Long  Term  Care
ENCOUNTER,PAYER_TYPE_PRIMARY,29,Medicaid  Other
ENCOUNTER,PAYER_TYPE_PRIMARY,291,Medicaid  Pharmacy  Benefit  Manager
ENCOUNTER,PAYER_TYPE_PRIMARY,299,Medicaid  -  Dental
ENCOUNTER,PAYER_TYPE_PRIMARY,3,OTHER  GOVERNMENT  (Federal/State/Local)  (excluding  Department  of  Corrections)
ENCOUNTER,PAYER_TYPE_PRIMARY,31,Department  of  Defense
ENCOUNTER,PAYER_TYPE_PRIMARY,311,TRICARE  (CHAMPUS)
ENCOUNTER,PAYER_TYPE_PRIMARY,3111,TRICARE  Prime—HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,3112,TRICARE  Extra—PPO
ENCOUNTER,PAYER_TYPE_PRIMARY,3113,TRICARE  Standard  -  Fee  For  Service
ENCOUNTER,PAYER_TYPE_PRIMARY,3114,TRICARE  For  Life--Medicare  Supplement
ENCOUNTER,PAYER_TYPE_PRIMARY,3115,TRICARE  Reserve  Select
ENCOUNTER,PAYER_TYPE_PRIMARY,3116,Uniformed  Services  Family  Health  Plan  (USFHP)  --  HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,3119,Department  of  Defense  -  (other)
ENCOUNTER,PAYER_TYPE_PRIMARY,312,Military  Treatment  Facility
ENCOUNTER,PAYER_TYPE_PRIMARY,3121,Enrolled  Prime—HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,3122,Non-enrolled  Space  Available
ENCOUNTER,PAYER_TYPE_PRIMARY,3123,TRICARE  For  Life  (TFL)
ENCOUNTER,PAYER_TYPE_PRIMARY,313,Dental  --Stand  Alone
ENCOUNTER,PAYER_TYPE_PRIMARY,32,Department  of  Veterans  Affairs
ENCOUNTER,PAYER_TYPE_PRIMARY,321,Veteran  care--Care  provided  to  Veterans
ENCOUNTER,PAYER_TYPE_PRIMARY,3211,Direct  Care--Care  provided  in  VA  facilities
ENCOUNTER,PAYER_TYPE_PRIMARY,3212,Indirect  Care--Care  provided  outside  VA  facilities
ENCOUNTER,PAYER_TYPE_PRIMARY,32121,Fee  Basis
ENCOUNTER,PAYER_TYPE_PRIMARY,32122,Foreign  Fee/Foreign  Medical  Program  (FMP)
ENCOUNTER,PAYER_TYPE_PRIMARY,32123,Contract  Nursing  Home/Community  Nursing  Home
ENCOUNTER,PAYER_TYPE_PRIMARY,32124,State  Veterans  Home
ENCOUNTER,PAYER_TYPE_PRIMARY,32125,Sharing  Agreements
ENCOUNTER,PAYER_TYPE_PRIMARY,32126,Other  Federal  Agency
ENCOUNTER,PAYER_TYPE_PRIMARY,32127,Dental  Care
ENCOUNTER,PAYER_TYPE_PRIMARY,32128,Vision  Care
ENCOUNTER,PAYER_TYPE_PRIMARY,322,Non-veteran  care
ENCOUNTER,PAYER_TYPE_PRIMARY,3221,Civilian  Health  and  Medical  Program  for  the  VA  (CHAMPVA)
ENCOUNTER,PAYER_TYPE_PRIMARY,3222,Spina  Bifida  Health  Care  Program  (SB)
ENCOUNTER,PAYER_TYPE_PRIMARY,3223,Children  of  Women  Vietnam  Veterans  (CWVV)
ENCOUNTER,PAYER_TYPE_PRIMARY,3229,Other  non-veteran  care
ENCOUNTER,PAYER_TYPE_PRIMARY,33,Indian  Health  Service  or  Tribe
ENCOUNTER,PAYER_TYPE_PRIMARY,331,Indian  Health  Service  –  Regular
ENCOUNTER,PAYER_TYPE_PRIMARY,332,Indian  Health  Service  –  Contract
ENCOUNTER,PAYER_TYPE_PRIMARY,333,Indian  Health  Service  -  Managed  Care
ENCOUNTER,PAYER_TYPE_PRIMARY,334,Indian  Tribe  -  Sponsored  Coverage
ENCOUNTER,PAYER_TYPE_PRIMARY,34,HRSA  Program
ENCOUNTER,PAYER_TYPE_PRIMARY,341,Title  V  (MCH  Block  Grant)
ENCOUNTER,PAYER_TYPE_PRIMARY,342,Migrant  Health  Program
ENCOUNTER,PAYER_TYPE_PRIMARY,343,Ryan  White  Act
ENCOUNTER,PAYER_TYPE_PRIMARY,349,Other
ENCOUNTER,PAYER_TYPE_PRIMARY,35,Black  Lung
ENCOUNTER,PAYER_TYPE_PRIMARY,36,State  Government
ENCOUNTER,PAYER_TYPE_PRIMARY,361,State  SCHIP  program  (codes  for  individual  states)
ENCOUNTER,PAYER_TYPE_PRIMARY,362,Specific  state  programs  (list/  local  code)
ENCOUNTER,PAYER_TYPE_PRIMARY,369,"State,  not  otherwise  specified  (other  state)"
ENCOUNTER,PAYER_TYPE_PRIMARY,37,Local  Government
ENCOUNTER,PAYER_TYPE_PRIMARY,371,Local  -  Managed  care
ENCOUNTER,PAYER_TYPE_PRIMARY,3711,HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,3712,PPO
ENCOUNTER,PAYER_TYPE_PRIMARY,3713,POS
ENCOUNTER,PAYER_TYPE_PRIMARY,372,FFS/Indemnity
ENCOUNTER,PAYER_TYPE_PRIMARY,379,"Local,  not  otherwise  specified  (other  local,  county)"
ENCOUNTER,PAYER_TYPE_PRIMARY,38,"Other  Government  (Federal,  State,  Local  not  specified)"
ENCOUNTER,PAYER_TYPE_PRIMARY,381,"Federal,  State,  Local  not  specified  managed  care"
ENCOUNTER,PAYER_TYPE_PRIMARY,3811,"Federal,  State,  Local  not  specified  -  HMO"
ENCOUNTER,PAYER_TYPE_PRIMARY,3812,"Federal,  State,  Local  not  specified  -  PPO"
ENCOUNTER,PAYER_TYPE_PRIMARY,3813,"Federal,  State,  Local  not  specified  -  POS"
ENCOUNTER,PAYER_TYPE_PRIMARY,3819,"Federal,  State,  Local  not  specified  -  not  specified  managed  care"
ENCOUNTER,PAYER_TYPE_PRIMARY,382,"Federal,  State,  Local  not  specified  -  FFS"
ENCOUNTER,PAYER_TYPE_PRIMARY,389,"Federal,  State,  Local  not  specified  -  Other"
ENCOUNTER,PAYER_TYPE_PRIMARY,39,Other  Federal
ENCOUNTER,PAYER_TYPE_PRIMARY,391,Federal  Employee  Health  Plan  –  Use  when  known.
ENCOUNTER,PAYER_TYPE_PRIMARY,4,DEPARTMENTS  OF  CORRECTIONS
ENCOUNTER,PAYER_TYPE_PRIMARY,41,Corrections  Federal
ENCOUNTER,PAYER_TYPE_PRIMARY,42,Corrections  State
ENCOUNTER,PAYER_TYPE_PRIMARY,43,Corrections  Local
ENCOUNTER,PAYER_TYPE_PRIMARY,44,Corrections  Unknown  Level
ENCOUNTER,PAYER_TYPE_PRIMARY,5,PRIVATE  HEALTH  INSURANCE
ENCOUNTER,PAYER_TYPE_PRIMARY,51,Managed  Care  (Private)
ENCOUNTER,PAYER_TYPE_PRIMARY,511,Commercial  Managed  Care  -  HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,512,Commercial  Managed  Care  -  PPO
ENCOUNTER,PAYER_TYPE_PRIMARY,513,Commercial  Managed  Care  -  POS
ENCOUNTER,PAYER_TYPE_PRIMARY,514,Exclusive  Provider  Organization
ENCOUNTER,PAYER_TYPE_PRIMARY,515,Gatekeeper  PPO  (GPPO)
ENCOUNTER,PAYER_TYPE_PRIMARY,516,Commercial  Managed  Care  -  Pharmacy  Benefit  Manager
ENCOUNTER,PAYER_TYPE_PRIMARY,517,Commercial  Managed  Care  -  Dental
ENCOUNTER,PAYER_TYPE_PRIMARY,519,"Managed  Care,  Other  (non  HMO)"
ENCOUNTER,PAYER_TYPE_PRIMARY,52,Private  Health  Insurance  -  Indemnity
ENCOUNTER,PAYER_TYPE_PRIMARY,521,Commercial  Indemnity
ENCOUNTER,PAYER_TYPE_PRIMARY,522,Self-insured  (ERISA)  Administrative  Services  Only  (ASO)  plan
ENCOUNTER,PAYER_TYPE_PRIMARY,523,Medicare  supplemental  policy  (as  second  payer)
ENCOUNTER,PAYER_TYPE_PRIMARY,524,Indemnity  Insurance  -  Dental
ENCOUNTER,PAYER_TYPE_PRIMARY,529,Private  health  insurance—other  commercial  Indemnity
ENCOUNTER,PAYER_TYPE_PRIMARY,53,"Managed  Care  (private)  or  private  health  insurance  (indemnity),  not  otherwise  specified"
ENCOUNTER,PAYER_TYPE_PRIMARY,54,Organized  Delivery  System
ENCOUNTER,PAYER_TYPE_PRIMARY,55,Small  Employer  Purchasing  Group
ENCOUNTER,PAYER_TYPE_PRIMARY,56,Specialized  Stand  Alone  Plan
ENCOUNTER,PAYER_TYPE_PRIMARY,561,Dental
ENCOUNTER,PAYER_TYPE_PRIMARY,562,Vision  Other  Private  Insurance
ENCOUNTER,PAYER_TYPE_PRIMARY,6,BLUE  CROSS/BLUE  SHIELD
ENCOUNTER,PAYER_TYPE_PRIMARY,61,BC  Managed  Care
ENCOUNTER,PAYER_TYPE_PRIMARY,611,BC  Managed  Care  –  HMO
ENCOUNTER,PAYER_TYPE_PRIMARY,612,BC  Managed  Care  –  PPO
ENCOUNTER,PAYER_TYPE_PRIMARY,613,BC  Managed  Care  –  POS
